Inst,Seed,Alpha,InitialNodes,Feasible,Of
instances\GJ\L1.csv,6,0.4,DemandPriority,True,1760510.69
instances\GJ\L1.csv,7,0.4,NoInitialNodes,True,1722453.42
instances\GJ\L1.csv,7,0.4,DistancePriority,True,1842585.0
instances\GJ\L1.csv,7,0.4,DemandPriority,True,1673860.82
instances\GJ\L1.csv,8,0.4,NoInitialNodes,True,1616249.37
instances\GJ\L1.csv,8,0.4,DistancePriority,True,1758687.26
instances\GJ\L1.csv,8,0.4,DemandPriority,True,1718091.6
instances\GJ\L1.csv,9,0.4,NoInitialNodes,True,1663576.34
instances\GJ\L1.csv,9,0.4,DistancePriority,True,1690244.3
instances\GJ\L1.csv,9,0.4,DemandPriority,True,1758951.57
instances\GJ\L1.csv,10,0.4,NoInitialNodes,True,1673119.66
instances\GJ\L1.csv,10,0.4,DistancePriority,True,1714937.46
instances\GJ\L1.csv,10,0.4,DemandPriority,True,1789638.02
instances\GJ\L1.csv,11,0.4,NoInitialNodes,True,1693487.97
instances\GJ\L1.csv,11,0.4,DistancePriority,True,1806822.12
instances\GJ\L1.csv,11,0.4,DemandPriority,True,1729373.73
instances\GJ\L1.csv,12,0.4,NoInitialNodes,True,1640875.06
instances\GJ\L1.csv,12,0.4,DistancePriority,True,1685136.28
instances\GJ\L1.csv,12,0.4,DemandPriority,True,1713291.04
instances\GJ\L1.csv,13,0.4,NoInitialNodes,True,1717551.27
instances\GJ\L1.csv,13,0.4,DistancePriority,True,1762964.95
instances\GJ\L1.csv,13,0.4,DemandPriority,True,1683525.16
instances\GJ\L1.csv,14,0.4,NoInitialNodes,True,1728179.93
instances\GJ\L1.csv,14,0.4,DistancePriority,True,1611759.45
instances\GJ\L1.csv,14,0.4,DemandPriority,True,1742012.72
instances\GJ\L1.csv,15,0.4,NoInitialNodes,True,1589437.94
instances\GJ\L1.csv,15,0.4,DistancePriority,True,1733359.58
instances\GJ\L1.csv,15,0.4,DemandPriority,True,1745978.7
instances\GJ\L1.csv,16,0.4,NoInitialNodes,True,1728799.19
instances\GJ\L1.csv,16,0.4,DistancePriority,True,1725122.22
instances\GJ\L1.csv,16,0.4,DemandPriority,True,1598967.58
instances\GJ\L1.csv,17,0.4,NoInitialNodes,True,1750575.39
instances\GJ\L1.csv,17,0.4,DistancePriority,True,1799118.69
instances\GJ\L1.csv,17,0.4,DemandPriority,True,1783320.79
instances\GJ\L1.csv,18,0.4,NoInitialNodes,True,1725233.93
instances\GJ\L1.csv,18,0.4,DistancePriority,True,1804179.58
instances\GJ\L1.csv,18,0.4,DemandPriority,True,1710121.62
instances\GJ\L1.csv,19,0.4,NoInitialNodes,True,1681304.51
instances\GJ\L1.csv,19,0.4,DistancePriority,True,1858788.54
instances\GJ\L1.csv,19,0.4,DemandPriority,True,1739173.68
instances\GJ\L1.csv,0,0.5,NoInitialNodes,True,1932389.04
instances\GJ\L1.csv,0,0.5,DistancePriority,True,1807582.63
instances\GJ\L1.csv,0,0.5,DemandPriority,True,1888342.12
instances\GJ\L1.csv,1,0.5,NoInitialNodes,True,1867514.21
instances\GJ\L1.csv,1,0.5,DistancePriority,True,1998057.72
instances\GJ\L1.csv,1,0.5,DemandPriority,True,1858173.81
instances\GJ\L1.csv,2,0.5,NoInitialNodes,True,1818670.97
instances\GJ\L1.csv,2,0.5,DistancePriority,True,1909402.49
instances\GJ\L1.csv,2,0.5,DemandPriority,True,1961410.33
instances\GJ\L1.csv,3,0.5,NoInitialNodes,True,1948045.47
instances\GJ\L1.csv,3,0.5,DistancePriority,True,2010227.01
instances\GJ\L1.csv,3,0.5,DemandPriority,True,1939355.79
instances\GJ\L1.csv,4,0.5,NoInitialNodes,True,1948069.85
instances\GJ\L1.csv,4,0.5,DistancePriority,True,1925785.08
instances\GJ\L1.csv,4,0.5,DemandPriority,True,1892490.62
instances\GJ\L1.csv,5,0.5,NoInitialNodes,True,1931846.26
instances\GJ\L1.csv,5,0.5,DistancePriority,True,1963950.66
instances\GJ\L1.csv,5,0.5,DemandPriority,True,1982993.8
instances\GJ\L1.csv,6,0.5,NoInitialNodes,True,1838617.32
instances\GJ\L1.csv,6,0.5,DistancePriority,True,1925637.97
instances\GJ\L1.csv,6,0.5,DemandPriority,True,1926892.22
instances\GJ\L1.csv,7,0.5,NoInitialNodes,True,1955746.5
instances\GJ\L1.csv,7,0.5,DistancePriority,True,1969323.29
instances\GJ\L1.csv,7,0.5,DemandPriority,True,1812146.98
instances\GJ\L1.csv,8,0.5,NoInitialNodes,True,1882871.05
instances\GJ\L1.csv,8,0.5,DistancePriority,True,1841669.36
instances\GJ\L1.csv,8,0.5,DemandPriority,True,1909709.03
instances\GJ\L1.csv,9,0.5,NoInitialNodes,True,1928475.88
instances\GJ\L1.csv,9,0.5,DistancePriority,True,1883046.35
instances\GJ\L1.csv,9,0.5,DemandPriority,True,1938548.24
instances\GJ\L1.csv,10,0.5,NoInitialNodes,True,1833980.86
instances\GJ\L1.csv,10,0.5,DistancePriority,True,1799274.43
instances\GJ\L1.csv,10,0.5,DemandPriority,True,1849556.08
instances\GJ\L1.csv,11,0.5,NoInitialNodes,True,1902943.86
instances\GJ\L1.csv,11,0.5,DistancePriority,True,1869036.86
instances\GJ\L1.csv,11,0.5,DemandPriority,True,2032231.85
instances\GJ\L1.csv,12,0.5,NoInitialNodes,True,1827323.13
instances\GJ\L1.csv,12,0.5,DistancePriority,True,1913790.12
instances\GJ\L1.csv,12,0.5,DemandPriority,True,1915245.0
instances\GJ\L1.csv,13,0.5,NoInitialNodes,True,1702201.92
instances\GJ\L1.csv,13,0.5,DistancePriority,True,1753513.25
instances\GJ\L1.csv,13,0.5,DemandPriority,True,1952842.42
instances\GJ\L1.csv,14,0.5,NoInitialNodes,True,1855313.47
instances\GJ\L1.csv,14,0.5,DistancePriority,True,1958958.37
instances\GJ\L1.csv,14,0.5,DemandPriority,True,1937254.37
instances\GJ\L1.csv,15,0.5,NoInitialNodes,True,1860727.09
instances\GJ\L1.csv,15,0.5,DistancePriority,True,1904660.66
instances\GJ\L1.csv,15,0.5,DemandPriority,True,1977038.89
instances\GJ\L1.csv,16,0.5,NoInitialNodes,True,1836027.31
instances\GJ\L1.csv,16,0.5,DistancePriority,True,1944830.12
instances\GJ\L1.csv,16,0.5,DemandPriority,True,1970273.72
instances\GJ\L1.csv,17,0.5,NoInitialNodes,True,1810794.96
instances\GJ\L1.csv,17,0.5,DistancePriority,True,1759093.42
instances\GJ\L1.csv,17,0.5,DemandPriority,True,1948154.74
instances\GJ\L1.csv,18,0.5,NoInitialNodes,True,1817463.1
instances\GJ\L1.csv,18,0.5,DistancePriority,True,1928799.01
instances\GJ\L1.csv,18,0.5,DemandPriority,True,1805578.59
instances\GJ\L1.csv,19,0.5,NoInitialNodes,True,1778463.8
instances\GJ\L1.csv,19,0.5,DistancePriority,True,1924839.04
instances\GJ\L1.csv,19,0.5,DemandPriority,True,1963342.68
instances\GJ\L1.csv,0,0.6,NoInitialNodes,True,2053498.19
instances\GJ\L1.csv,0,0.6,DistancePriority,True,2034891.22
instances\GJ\L1.csv,0,0.6,DemandPriority,True,1932192.97
instances\GJ\L1.csv,1,0.6,NoInitialNodes,True,2040685.95
instances\GJ\L1.csv,1,0.6,DistancePriority,True,1950317.18
instances\GJ\L1.csv,1,0.6,DemandPriority,True,2043076.04
instances\GJ\L1.csv,2,0.6,NoInitialNodes,True,1977666.83
instances\GJ\L1.csv,2,0.6,DistancePriority,True,1988115.38
instances\GJ\L1.csv,2,0.6,DemandPriority,True,1932126.74
instances\GJ\L1.csv,3,0.6,NoInitialNodes,True,1988938.95
instances\GJ\L1.csv,3,0.6,DistancePriority,True,2018388.31
instances\GJ\L1.csv,3,0.6,DemandPriority,True,2038184.34
instances\GJ\L1.csv,4,0.6,NoInitialNodes,True,2204765.76
instances\GJ\L1.csv,4,0.6,DistancePriority,True,2083770.57
instances\GJ\L1.csv,4,0.6,DemandPriority,True,2090436.82
instances\GJ\L1.csv,5,0.6,NoInitialNodes,True,1954473.52
instances\GJ\L1.csv,5,0.6,DistancePriority,True,2042740.03
instances\GJ\L1.csv,5,0.6,DemandPriority,True,2085920.64
instances\GJ\L1.csv,6,0.6,NoInitialNodes,True,2017450.06
instances\GJ\L1.csv,6,0.6,DistancePriority,True,1958359.19
instances\GJ\L1.csv,6,0.6,DemandPriority,True,1963231.25
instances\GJ\L1.csv,7,0.6,NoInitialNodes,True,1955519.13
instances\GJ\L1.csv,7,0.6,DistancePriority,True,2080069.63
instances\GJ\L1.csv,7,0.6,DemandPriority,True,2014678.93
instances\GJ\L1.csv,8,0.6,NoInitialNodes,True,1945180.61
instances\GJ\L1.csv,8,0.6,DistancePriority,True,1925362.8
instances\GJ\L1.csv,8,0.6,DemandPriority,True,1988316.02
instances\GJ\L1.csv,9,0.6,NoInitialNodes,True,2015965.77
instances\GJ\L1.csv,9,0.6,DistancePriority,True,2075673.38
instances\GJ\L1.csv,9,0.6,DemandPriority,True,2025713.98
instances\GJ\L1.csv,10,0.6,NoInitialNodes,True,2046783.45
instances\GJ\L1.csv,10,0.6,DistancePriority,True,2021348.92
instances\GJ\L1.csv,10,0.6,DemandPriority,True,2058564.75
instances\GJ\L1.csv,11,0.6,NoInitialNodes,True,2094247.89
instances\GJ\L1.csv,11,0.6,DistancePriority,True,2086814.86
instances\GJ\L1.csv,11,0.6,DemandPriority,True,1984780.66
instances\GJ\L1.csv,12,0.6,NoInitialNodes,True,1893832.8
instances\GJ\L1.csv,12,0.6,DistancePriority,True,1960541.0
instances\GJ\L1.csv,12,0.6,DemandPriority,True,2089907.15
instances\GJ\L1.csv,13,0.6,NoInitialNodes,True,1910355.41
instances\GJ\L1.csv,13,0.6,DistancePriority,True,2040740.6
instances\GJ\L1.csv,13,0.6,DemandPriority,True,1985748.85
instances\GJ\L1.csv,14,0.6,NoInitialNodes,True,1888090.24
instances\GJ\L1.csv,14,0.6,DistancePriority,True,1945864.55
instances\GJ\L1.csv,14,0.6,DemandPriority,True,1837896.5
instances\GJ\L1.csv,15,0.6,NoInitialNodes,True,1906502.35
instances\GJ\L1.csv,15,0.6,DistancePriority,True,2051777.28
instances\GJ\L1.csv,15,0.6,DemandPriority,True,2008628.15
instances\GJ\L1.csv,16,0.6,NoInitialNodes,True,2135412.35
instances\GJ\L1.csv,16,0.6,DistancePriority,True,2153767.6
instances\GJ\L1.csv,16,0.6,DemandPriority,True,1974487.77
instances\GJ\L1.csv,17,0.6,NoInitialNodes,True,2082621.43
instances\GJ\L1.csv,17,0.6,DistancePriority,True,2026176.43
instances\GJ\L1.csv,17,0.6,DemandPriority,True,1980593.91
instances\GJ\L1.csv,18,0.6,NoInitialNodes,True,2019975.17
instances\GJ\L1.csv,18,0.6,DistancePriority,True,1938809.61
instances\GJ\L1.csv,18,0.6,DemandPriority,True,2065980.66
instances\GJ\L1.csv,19,0.6,NoInitialNodes,True,1955789.27
instances\GJ\L1.csv,19,0.6,DistancePriority,True,1853177.23
instances\GJ\L1.csv,19,0.6,DemandPriority,True,2040004.23
instances\GJ\L1.csv,0,0.7,NoInitialNodes,True,2155889.16
instances\GJ\L1.csv,0,0.7,DistancePriority,True,2135479.83
instances\GJ\L1.csv,0,0.7,DemandPriority,True,2173272.2
instances\GJ\L1.csv,1,0.7,NoInitialNodes,True,2136086.04
instances\GJ\L1.csv,1,0.7,DistancePriority,True,2119096.69
instances\GJ\L1.csv,1,0.7,DemandPriority,True,2017830.25
instances\GJ\L1.csv,2,0.7,NoInitialNodes,True,2154538.05
instances\GJ\L1.csv,2,0.7,DistancePriority,True,2116982.68
instances\GJ\L1.csv,2,0.7,DemandPriority,True,2144237.75
instances\GJ\L1.csv,3,0.7,NoInitialNodes,True,2111147.75
instances\GJ\L1.csv,3,0.7,DistancePriority,True,1994073.24
instances\GJ\L1.csv,3,0.7,DemandPriority,True,2126465.96
instances\GJ\L1.csv,4,0.7,NoInitialNodes,True,2030390.33
instances\GJ\L1.csv,4,0.7,DistancePriority,True,2089347.49
instances\GJ\L1.csv,4,0.7,DemandPriority,True,2118514.0
instances\GJ\L1.csv,5,0.7,NoInitialNodes,True,2073048.45
instances\GJ\L1.csv,5,0.7,DistancePriority,True,2117655.47
instances\GJ\L1.csv,5,0.7,DemandPriority,True,2132730.79
instances\GJ\L1.csv,6,0.7,NoInitialNodes,True,1955413.05
instances\GJ\L1.csv,6,0.7,DistancePriority,True,2089884.46
instances\GJ\L1.csv,6,0.7,DemandPriority,True,2250678.24
instances\GJ\L1.csv,7,0.7,NoInitialNodes,True,2155242.38
instances\GJ\L1.csv,7,0.7,DistancePriority,True,1985367.37
instances\GJ\L1.csv,7,0.7,DemandPriority,True,2173706.33
instances\GJ\L1.csv,8,0.7,NoInitialNodes,True,1913299.44
instances\GJ\L1.csv,8,0.7,DistancePriority,True,2108065.28
instances\GJ\L1.csv,8,0.7,DemandPriority,True,2119299.44
instances\GJ\L1.csv,9,0.7,NoInitialNodes,True,2056285.16
instances\GJ\L1.csv,9,0.7,DistancePriority,True,2231001.84
instances\GJ\L1.csv,9,0.7,DemandPriority,True,2083733.14
instances\GJ\L1.csv,10,0.7,NoInitialNodes,True,2093997.45
instances\GJ\L1.csv,10,0.7,DistancePriority,True,2063057.32
instances\GJ\L1.csv,10,0.7,DemandPriority,True,2043187.72
instances\GJ\L1.csv,11,0.7,NoInitialNodes,True,2138959.65
instances\GJ\L1.csv,11,0.7,DistancePriority,True,2051154.33
instances\GJ\L1.csv,11,0.7,DemandPriority,True,2081438.7
instances\GJ\L1.csv,12,0.7,NoInitialNodes,True,2146636.57
instances\GJ\L1.csv,12,0.7,DistancePriority,True,2071280.87
instances\GJ\L1.csv,12,0.7,DemandPriority,True,2080550.36
instances\GJ\L1.csv,13,0.7,NoInitialNodes,True,2092033.89
instances\GJ\L1.csv,13,0.7,DistancePriority,True,2084960.85
instances\GJ\L1.csv,13,0.7,DemandPriority,True,2086369.71
instances\GJ\L1.csv,14,0.7,NoInitialNodes,True,1996164.13
instances\GJ\L1.csv,14,0.7,DistancePriority,True,2149082.24
instances\GJ\L1.csv,14,0.7,DemandPriority,True,2141446.44
instances\GJ\L1.csv,15,0.7,NoInitialNodes,True,2058175.56
instances\GJ\L1.csv,15,0.7,DistancePriority,True,2095147.16
instances\GJ\L1.csv,15,0.7,DemandPriority,True,2047419.78
instances\GJ\L1.csv,16,0.7,NoInitialNodes,True,2103929.25
instances\GJ\L1.csv,16,0.7,DistancePriority,True,2050649.93
instances\GJ\L1.csv,16,0.7,DemandPriority,True,2073855.59
instances\GJ\L1.csv,17,0.7,NoInitialNodes,True,1952894.98
instances\GJ\L1.csv,17,0.7,DistancePriority,True,2050306.95
instances\GJ\L1.csv,17,0.7,DemandPriority,True,2167496.76
instances\GJ\L1.csv,18,0.7,NoInitialNodes,True,2134124.44
instances\GJ\L1.csv,18,0.7,DistancePriority,True,2118091.4
instances\GJ\L1.csv,18,0.7,DemandPriority,True,1945796.12
instances\GJ\L1.csv,19,0.7,NoInitialNodes,True,2064597.34
instances\GJ\L1.csv,19,0.7,DistancePriority,True,2102625.1
instances\GJ\L1.csv,19,0.7,DemandPriority,True,1953243.7
instances\GJ\L1.csv,0,0.8,NoInitialNodes,True,2289205.57
instances\GJ\L1.csv,0,0.8,DistancePriority,True,2069291.37
instances\GJ\L1.csv,0,0.8,DemandPriority,True,2126578.52
instances\GJ\L1.csv,1,0.8,NoInitialNodes,True,2130711.63
instances\GJ\L1.csv,1,0.8,DistancePriority,True,2210672.45
instances\GJ\L1.csv,1,0.8,DemandPriority,True,2128515.35
instances\GJ\L1.csv,2,0.8,NoInitialNodes,True,2054263.04
instances\GJ\L1.csv,2,0.8,DistancePriority,True,2231459.6
instances\GJ\L1.csv,2,0.8,DemandPriority,True,2212217.06
instances\GJ\L1.csv,3,0.8,NoInitialNodes,True,2128874.23
instances\GJ\L1.csv,3,0.8,DistancePriority,True,2175608.22
instances\GJ\L1.csv,3,0.8,DemandPriority,True,2154051.69
instances\GJ\L1.csv,4,0.8,NoInitialNodes,True,2110335.42
instances\GJ\L1.csv,4,0.8,DistancePriority,True,2124465.89
instances\GJ\L1.csv,4,0.8,DemandPriority,True,2122241.8
instances\GJ\L1.csv,5,0.8,NoInitialNodes,True,2096721.7
instances\GJ\L1.csv,5,0.8,DistancePriority,True,2169643.46
instances\GJ\L1.csv,5,0.8,DemandPriority,True,2192683.61
instances\GJ\L1.csv,6,0.8,NoInitialNodes,True,2191358.5
instances\GJ\L1.csv,6,0.8,DistancePriority,True,2061839.69
instances\GJ\L1.csv,6,0.8,DemandPriority,True,2100695.45
instances\GJ\L1.csv,7,0.8,NoInitialNodes,True,2056019.38
instances\GJ\L1.csv,7,0.8,DistancePriority,True,2075515.47
instances\GJ\L1.csv,7,0.8,DemandPriority,True,2085019.9
instances\GJ\L1.csv,8,0.8,NoInitialNodes,True,2105955.43
instances\GJ\L1.csv,8,0.8,DistancePriority,True,2205663.21
instances\GJ\L1.csv,8,0.8,DemandPriority,True,2138447.21
instances\GJ\L1.csv,9,0.8,NoInitialNodes,True,2181288.45
instances\GJ\L1.csv,9,0.8,DistancePriority,True,2054840.76
instances\GJ\L1.csv,9,0.8,DemandPriority,True,2100215.57
instances\GJ\L1.csv,10,0.8,NoInitialNodes,True,1996261.62
instances\GJ\L1.csv,10,0.8,DistancePriority,True,2158391.61
instances\GJ\L1.csv,10,0.8,DemandPriority,True,2036078.61
instances\GJ\L1.csv,11,0.8,NoInitialNodes,True,2073529.69
instances\GJ\L1.csv,11,0.8,DistancePriority,True,2127342.4
instances\GJ\L1.csv,11,0.8,DemandPriority,True,2094024.53
instances\GJ\L1.csv,12,0.8,NoInitialNodes,True,2113555.41
instances\GJ\L1.csv,12,0.8,DistancePriority,True,1999210.81
instances\GJ\L1.csv,12,0.8,DemandPriority,True,1924181.48
instances\GJ\L1.csv,13,0.8,NoInitialNodes,True,2236654.24
instances\GJ\L1.csv,13,0.8,DistancePriority,True,2145356.69
instances\GJ\L1.csv,13,0.8,DemandPriority,True,2073580.96
instances\GJ\L1.csv,14,0.8,NoInitialNodes,True,2131049.23
instances\GJ\L1.csv,14,0.8,DistancePriority,True,2028979.1
instances\GJ\L1.csv,14,0.8,DemandPriority,True,2050369.6
instances\GJ\L1.csv,15,0.8,NoInitialNodes,True,2148869.49
instances\GJ\L1.csv,15,0.8,DistancePriority,True,2159344.76
instances\GJ\L1.csv,15,0.8,DemandPriority,True,2196787.29
instances\GJ\L1.csv,16,0.8,NoInitialNodes,True,2150519.65
instances\GJ\L1.csv,16,0.8,DistancePriority,True,2162472.63
instances\GJ\L1.csv,16,0.8,DemandPriority,True,2155910.54
instances\GJ\L1.csv,17,0.8,NoInitialNodes,True,2049847.36
instances\GJ\L1.csv,17,0.8,DistancePriority,True,2083070.21
instances\GJ\L1.csv,17,0.8,DemandPriority,True,2012208.97
instances\GJ\L1.csv,18,0.8,NoInitialNodes,True,2185249.67
instances\GJ\L1.csv,18,0.8,DistancePriority,True,2053435.83
instances\GJ\L1.csv,18,0.8,DemandPriority,True,2062529.83
instances\GJ\L1.csv,19,0.8,NoInitialNodes,True,2073883.01
instances\GJ\L1.csv,19,0.8,DistancePriority,True,2065331.06
instances\GJ\L1.csv,19,0.8,DemandPriority,True,2002032.48
instances\GJ\L1.csv,0,0.9,NoInitialNodes,True,2242498.33
instances\GJ\L1.csv,0,0.9,DistancePriority,True,2173232.98
instances\GJ\L1.csv,0,0.9,DemandPriority,True,2197957.99
instances\GJ\L1.csv,1,0.9,NoInitialNodes,True,2046276.55
instances\GJ\L1.csv,1,0.9,DistancePriority,True,2116653.65
instances\GJ\L1.csv,1,0.9,DemandPriority,True,2108874.93
instances\GJ\L1.csv,2,0.9,NoInitialNodes,True,2293954.42
instances\GJ\L1.csv,2,0.9,DistancePriority,True,2190012.77
instances\GJ\L1.csv,2,0.9,DemandPriority,True,2214159.78
instances\GJ\L1.csv,3,0.9,NoInitialNodes,True,2104089.62
instances\GJ\L1.csv,3,0.9,DistancePriority,True,2149423.7
instances\GJ\L1.csv,3,0.9,DemandPriority,True,2213062.78
instances\GJ\L1.csv,4,0.9,NoInitialNodes,True,2156902.13
instances\GJ\L1.csv,4,0.9,DistancePriority,True,2231005.89
instances\GJ\L1.csv,4,0.9,DemandPriority,True,2211486.96
instances\GJ\L1.csv,5,0.9,NoInitialNodes,True,2252157.46
instances\GJ\L1.csv,5,0.9,DistancePriority,True,2194731.7
instances\GJ\L1.csv,5,0.9,DemandPriority,True,2195415.69
instances\GJ\L1.csv,6,0.9,NoInitialNodes,True,2145094.48
instances\GJ\L1.csv,6,0.9,DistancePriority,True,2061427.47
instances\GJ\L1.csv,6,0.9,DemandPriority,True,2120570.92
instances\GJ\L1.csv,7,0.9,NoInitialNodes,True,2183424.19
instances\GJ\L1.csv,7,0.9,DistancePriority,True,2282616.0
instances\GJ\L1.csv,7,0.9,DemandPriority,True,2212385.35
instances\GJ\L1.csv,8,0.9,NoInitialNodes,True,2108391.17
instances\GJ\L1.csv,8,0.9,DistancePriority,True,2133404.73
instances\GJ\L1.csv,8,0.9,DemandPriority,True,2096525.79
instances\GJ\L1.csv,9,0.9,NoInitialNodes,True,2205465.48
instances\GJ\L1.csv,9,0.9,DistancePriority,True,2159946.44
instances\GJ\L1.csv,9,0.9,DemandPriority,True,2086873.74
instances\GJ\L1.csv,10,0.9,NoInitialNodes,True,2161217.38
instances\GJ\L1.csv,10,0.9,DistancePriority,True,2111488.54
instances\GJ\L1.csv,10,0.9,DemandPriority,True,2032748.37
instances\GJ\L1.csv,11,0.9,NoInitialNodes,True,2251481.49
instances\GJ\L1.csv,11,0.9,DistancePriority,True,2147094.36
instances\GJ\L1.csv,11,0.9,DemandPriority,True,2238432.2
instances\GJ\L1.csv,12,0.9,NoInitialNodes,True,2153179.63
instances\GJ\L1.csv,12,0.9,DistancePriority,True,2119207.23
instances\GJ\L1.csv,12,0.9,DemandPriority,True,2100432.99
instances\GJ\L1.csv,13,0.9,NoInitialNodes,True,2117917.01
instances\GJ\L1.csv,13,0.9,DistancePriority,True,2167821.54
instances\GJ\L1.csv,13,0.9,DemandPriority,True,2189450.24
instances\GJ\L1.csv,14,0.9,NoInitialNodes,True,2237468.82
instances\GJ\L1.csv,14,0.9,DistancePriority,True,2164679.6
instances\GJ\L1.csv,14,0.9,DemandPriority,True,2286896.43
instances\GJ\L1.csv,15,0.9,NoInitialNodes,True,2324641.73
instances\GJ\L1.csv,15,0.9,DistancePriority,True,2075739.5
instances\GJ\L1.csv,15,0.9,DemandPriority,True,2191272.99
instances\GJ\L1.csv,16,0.9,NoInitialNodes,True,2089458.93
instances\GJ\L1.csv,16,0.9,DistancePriority,True,2201859.23
instances\GJ\L1.csv,16,0.9,DemandPriority,True,2050777.65
instances\GJ\L1.csv,17,0.9,NoInitialNodes,True,2121563.78
instances\GJ\L1.csv,17,0.9,DistancePriority,True,2150183.79
instances\GJ\L1.csv,17,0.9,DemandPriority,True,2221150.68
instances\GJ\L1.csv,18,0.9,NoInitialNodes,True,2045177.26
instances\GJ\L1.csv,18,0.9,DistancePriority,True,2171074.19
instances\GJ\L1.csv,18,0.9,DemandPriority,True,2136022.35
instances\GJ\L1.csv,19,0.9,NoInitialNodes,True,2047507.87
instances\GJ\L1.csv,19,0.9,DistancePriority,True,2166098.02
instances\GJ\L1.csv,19,0.9,DemandPriority,True,2093538.08
instances\GJ\L1.csv,0,1,NoInitialNodes,True,2210764.11
instances\GJ\L1.csv,0,1,DistancePriority,True,2111995.36
instances\GJ\L1.csv,0,1,DemandPriority,True,2093279.46
instances\GJ\L1.csv,1,1,NoInitialNodes,True,2171569.06
instances\GJ\L1.csv,1,1,DistancePriority,True,2142980.05
instances\GJ\L1.csv,1,1,DemandPriority,True,2293499.06
instances\GJ\L1.csv,2,1,NoInitialNodes,True,2089668.1
instances\GJ\L1.csv,2,1,DistancePriority,True,2192753.95
instances\GJ\L1.csv,2,1,DemandPriority,True,2134017.43
instances\GJ\L1.csv,3,1,NoInitialNodes,True,2254826.2
instances\GJ\L1.csv,3,1,DistancePriority,True,2297977.5
instances\GJ\L1.csv,3,1,DemandPriority,True,2264738.71
instances\GJ\L1.csv,4,1,NoInitialNodes,True,2042262.63
instances\GJ\L1.csv,4,1,DistancePriority,True,2178034.36
instances\GJ\L1.csv,4,1,DemandPriority,True,2077097.8
instances\GJ\L1.csv,5,1,NoInitialNodes,True,2156611.86
instances\GJ\L1.csv,5,1,DistancePriority,True,2246854.3
instances\GJ\L1.csv,5,1,DemandPriority,True,2264827.61
instances\GJ\L1.csv,6,1,NoInitialNodes,True,2199041.8
instances\GJ\L1.csv,6,1,DistancePriority,True,2148570.22
instances\GJ\L1.csv,6,1,DemandPriority,True,2246900.78
instances\GJ\L1.csv,7,1,NoInitialNodes,True,2247538.06
instances\GJ\L1.csv,7,1,DistancePriority,True,2154432.77
instances\GJ\L1.csv,7,1,DemandPriority,True,2275959.25
instances\GJ\L1.csv,8,1,NoInitialNodes,True,2118540.12
instances\GJ\L1.csv,8,1,DistancePriority,True,2166574.05
instances\GJ\L1.csv,8,1,DemandPriority,True,2257560.0
instances\GJ\L1.csv,9,1,NoInitialNodes,True,2189351.99
instances\GJ\L1.csv,9,1,DistancePriority,True,2233042.31
instances\GJ\L1.csv,9,1,DemandPriority,True,2238938.7
instances\GJ\L1.csv,10,1,NoInitialNodes,True,2256269.51
instances\GJ\L1.csv,10,1,DistancePriority,True,2206400.58
instances\GJ\L1.csv,10,1,DemandPriority,True,2233804.57
instances\GJ\L1.csv,11,1,NoInitialNodes,True,2183111.24
instances\GJ\L1.csv,11,1,DistancePriority,True,2208345.73
instances\GJ\L1.csv,11,1,DemandPriority,True,2252845.55
instances\GJ\L1.csv,12,1,NoInitialNodes,True,2224191.86
instances\GJ\L1.csv,12,1,DistancePriority,True,2073411.41
instances\GJ\L1.csv,12,1,DemandPriority,True,2175941.47
instances\GJ\L1.csv,13,1,NoInitialNodes,True,2095691.88
instances\GJ\L1.csv,13,1,DistancePriority,True,2171576.48
instances\GJ\L1.csv,13,1,DemandPriority,True,2219744.25
instances\GJ\L1.csv,14,1,NoInitialNodes,True,2206729.87
instances\GJ\L1.csv,14,1,DistancePriority,True,2106352.01
instances\GJ\L1.csv,14,1,DemandPriority,True,2264929.11
instances\GJ\L1.csv,15,1,NoInitialNodes,True,2079980.2
instances\GJ\L1.csv,15,1,DistancePriority,True,2223570.87
instances\GJ\L1.csv,15,1,DemandPriority,True,2166653.63
instances\GJ\L1.csv,16,1,NoInitialNodes,True,2270682.81
instances\GJ\L1.csv,16,1,DistancePriority,True,2093334.42
instances\GJ\L1.csv,16,1,DemandPriority,True,2162603.12
instances\GJ\L1.csv,17,1,NoInitialNodes,True,2312113.58
instances\GJ\L1.csv,17,1,DistancePriority,True,2119800.35
instances\GJ\L1.csv,17,1,DemandPriority,True,2246370.02
instances\GJ\L1.csv,18,1,NoInitialNodes,True,2157465.23
instances\GJ\L1.csv,18,1,DistancePriority,True,2200130.52
instances\GJ\L1.csv,18,1,DemandPriority,True,2118541.43
instances\GJ\L1.csv,19,1,NoInitialNodes,True,2184090.01
instances\GJ\L1.csv,19,1,DistancePriority,True,2083807.14
instances\GJ\L1.csv,19,1,DemandPriority,True,2060105.82
instances\GJ\L2.csv,0,0,NoInitialNodes,True,633226.84
instances\GJ\L2.csv,0,0,DistancePriority,True,648187.41
instances\GJ\L2.csv,0,0,DemandPriority,True,648187.41
instances\GJ\L2.csv,1,0,NoInitialNodes,True,598887.73
instances\GJ\L2.csv,1,0,DistancePriority,True,631828.93
instances\GJ\L2.csv,1,0,DemandPriority,True,631828.93
instances\GJ\L2.csv,2,0,NoInitialNodes,True,614656.05
